,0,1,2,3,train_loss,val_loss
250,4,2.0,2.0,2.0,4.420631747305002,3.8057449536349464
251,2,4.0,64.0,32.0,4.252847697150445,4.9097948207803395
252,2,2.0,8.0,,4.583229391425524,4.0262335927978805
253,4,16.0,16.0,8.0,4.00191062578656,3.7214150051059933
254,32,16.0,32.0,,3.19479814359239,4.838062944321529
255,2,4.0,16.0,2.0,15.111678175184403,9.185800341160402
256,64,2.0,128.0,128.0,3.189107919006434,4.855901208837396
257,32,8.0,4.0,,3.7402572532992924,4.665656952981068
258,2,16.0,8.0,,4.236223379529639,5.587547893187274
259,8,64.0,256.0,4.0,14.905986591103817,9.110942610709564
260,16,2.0,4.0,,4.171414493534015,4.388858499734298
261,8,16.0,4.0,,3.8387894517058445,4.914405918063029
262,2,128.0,64.0,2.0,15.555524739449009,9.366709092363067
263,64,64.0,4.0,4.0,8.037012932558012,5.324642209358838
264,256,32.0,16.0,,2.8209923810850706,5.438624821538509
265,2,128.0,4.0,256.0,4.273762394606774,5.30576736546081
266,32,2.0,4.0,,3.7452355790058944,4.290210782704145
267,64,8.0,128.0,4.0,3.1073050057810763,5.209905630661094
268,16,2.0,8.0,256.0,3.4713436336156116,4.3499386076693956
269,16,4.0,8.0,,4.001251120995018,4.730284616843514
270,256,4.0,16.0,256.0,2.877147402306751,5.41752086310931
271,16,256.0,8.0,,2.8590006712326312,5.226380414917418
272,256,128.0,4.0,32.0,2.742452318615323,5.199399513388458
273,128,16.0,128.0,32.0,2.811624909847259,5.066009185314178
274,8,8.0,64.0,2.0,3.631845359254108,4.641344548029744
275,64,8.0,4.0,16.0,3.4065847033793513,4.547513024353463
276,2,128.0,128.0,128.0,4.189288184235499,3.4709445660043023
277,16,128.0,64.0,,3.011396479115833,4.9785302944351795
278,4,2.0,256.0,256.0,3.980349612179249,4.609905656466018
279,8,8.0,8.0,,3.809570200338504,4.592929795468631
280,64,128.0,32.0,,2.593500550937916,5.451137926461904
281,16,64.0,128.0,32.0,2.9397766251498423,5.696056026317502
282,16,8.0,16.0,,3.5627077441704738,4.8790222799842775
283,64,256.0,256.0,2.0,14.131613449702733,8.873140606141607
284,256,4.0,8.0,4.0,3.5458346997410484,4.371214009594658
285,128,8.0,,,3.1765453656027534,4.638090503222269
286,16,256.0,4.0,32.0,2.960403785479162,5.559996415558069
287,2,2.0,32.0,,12.952411900290297,9.074505495429039
288,2,64.0,,,4.318096753619164,3.8144608527227586
289,64,2.0,64.0,,3.244637019862603,4.314031102728584
290,32,128.0,8.0,256.0,2.6334797175245397,5.233577800535638
291,64,128.0,16.0,64.0,2.678473943024433,5.367324267036241
292,8,32.0,128.0,16.0,3.3958351133041917,4.953196406403314
293,16,256.0,64.0,,2.8296347160373636,5.165349090390879
294,64,16.0,128.0,,2.9606345586721505,4.9312586308691815
295,256,128.0,16.0,,2.6038345291849434,5.164017924368381
296,64,128.0,4.0,8.0,3.0943425547206305,4.991608292117067
297,256,32.0,128.0,,2.5993193946078073,5.226751546360877
298,256,64.0,32.0,8.0,2.852087123137919,4.995909978896379
299,2,256.0,8.0,,4.169344237055507,4.275475808505131
300,8,2.0,128.0,8.0,3.837497214950523,4.169043788592453
301,2,256.0,16.0,,4.1164570126172935,5.117151180816733
302,256,16.0,8.0,16.0,3.0649486889990287,5.054283361570992
303,16,256.0,2.0,2.0,13.949063034219318,9.342624899874561
304,8,2.0,256.0,,3.720956921452193,4.269079872259627
305,16,16.0,32.0,256.0,3.2983475916094944,4.7835304672303405
306,64,4.0,32.0,,3.314548493613909,4.543657074295308
307,128,128.0,128.0,,2.44023191781013,5.570055859970011
308,8,2.0,4.0,,4.088521424860705,4.522459079908288
309,8,16.0,128.0,,3.5294240812326096,4.6498464366080965
310,4,64.0,,,3.9576360975472693,4.684053670064262
311,4,8.0,256.0,,3.906524512270206,3.9431317207217216
312,16,8.0,64.0,,3.464435674825666,4.463647809300734
313,16,16.0,8.0,,3.718272602622047,4.447939099060452
314,256,16.0,16.0,,2.9671655307973,4.834504746548508
315,16,8.0,8.0,8.0,3.773380520288293,4.214721897659095
316,256,256.0,2.0,,2.6490225853072276,5.570901530294314
317,16,2.0,8.0,16.0,3.797514318640235,3.91912159656053
318,128,64.0,2.0,,2.864700059832366,5.588458533202824
319,8,2.0,128.0,,3.8317249308466326,4.0407743099526225
320,8,16.0,64.0,16.0,3.495596026234963,5.035366394195867
321,64,256.0,16.0,8.0,2.8111682191793705,5.250639438285776
322,2,64.0,128.0,,4.136775300416681,3.5178091788032777
323,64,32.0,4.0,8.0,3.1864390632440234,5.177302269482095
324,16,16.0,32.0,16.0,3.466489497266881,5.159336387916752
325,256,8.0,8.0,,3.117528769355999,4.849323710831611
326,64,32.0,64.0,,2.9316083484065745,5.192505398703657
327,64,256.0,8.0,,2.635306094317376,5.4454805611009185
328,32,32.0,32.0,256.0,2.9201798348326222,5.589278520656668
329,64,4.0,128.0,8.0,14.959889442047437,9.130338885524997
330,32,16.0,256.0,,2.8895441115875293,5.2819091944072545
331,2,8.0,8.0,,4.402998931204299,3.7735416692106623
332,8,4.0,4.0,8.0,4.032263529892832,4.217405548860198
333,256,4.0,256.0,2.0,2.976433088407993,4.799439373418041
334,2,128.0,,,4.187919150663714,3.520649292216353
335,2,4.0,2.0,,14.825012122534837,9.07947536310424
336,64,256.0,4.0,,2.864858834734929,5.2206123587100395
337,4,256.0,64.0,8.0,3.826677288814065,4.794179132509491
338,64,16.0,256.0,,2.7937393394354917,5.416544151694878
339,8,4.0,256.0,8.0,3.6611465124642226,4.025233757463486
340,32,256.0,4.0,64.0,2.8446745620275884,5.309606821802647
341,64,32.0,32.0,2.0,3.1193208173764906,5.09818238315375
342,16,32.0,2.0,,3.677486124632933,4.894621844051973
343,128,256.0,64.0,,2.4054543666671617,5.934178278990413
344,64,128.0,4.0,,3.0196711520407367,5.178815303256978
345,128,16.0,4.0,,3.1600198742566734,4.971442998375582
346,2,64.0,256.0,,4.09188824828039,3.5587878792959713
347,64,64.0,16.0,,2.97361783187084,5.454347148453412
348,16,256.0,2.0,,15.206672154629612,9.223715004039846
349,256,2.0,8.0,,3.100722737287794,4.637814821251061
350,32,32.0,16.0,2.0,3.4366605594949426,5.058343059731566
351,16,256.0,16.0,2.0,3.195413363772245,5.134969755631427
352,2,8.0,32.0,,4.360881911791784,3.6063895438967837
353,64,2.0,16.0,,3.3133486181375558,4.28019209390749
354,16,128.0,256.0,128.0,2.579263115751976,5.928322499990462
355,256,256.0,256.0,16.0,2.4016645749523327,5.52749306674237
356,2,2.0,32.0,16.0,4.5279973921388,3.7268506139646407
357,4,128.0,128.0,,3.847745667750374,4.453877319071604
358,32,4.0,8.0,8.0,3.5592111678192118,4.560077381619941
359,8,64.0,4.0,256.0,3.350173563049267,5.108214617501134
360,8,2.0,,,7.652151695308276,4.6798869177828655
361,32,4.0,8.0,,3.62201046226717,4.191697428375483
362,8,256.0,128.0,2.0,14.252023841356003,8.901087007574413
363,8,32.0,16.0,,3.6683860186843695,4.576016301357228
364,2,4.0,16.0,128.0,4.169590117928437,3.491389460097189
365,128,4.0,32.0,,3.0342679661026684,4.739941439026077
366,16,2.0,,,4.028528842340137,4.20944119895282
367,64,2.0,16.0,4.0,3.46821106333306,4.401330422059349
368,64,128.0,64.0,,2.577809227215021,6.101578850467567
369,256,64.0,64.0,64.0,2.720502711716451,5.535349202376344
370,16,32.0,256.0,256.0,2.7333453911203605,5.541459146666787
371,64,32.0,2.0,,3.3073112995927865,4.8296619254221085
372,128,2.0,64.0,16.0,3.0480193750363958,4.828058645647505
373,256,16.0,4.0,4.0,3.0728536047576624,4.938664410535408
374,2,64.0,64.0,,4.235723989009572,3.89366458736684
375,32,2.0,8.0,256.0,3.398093433444424,4.584215516849703
376,64,32.0,,,3.0301388212954468,5.061977033764124
377,256,256.0,4.0,,2.75228721076586,5.057467904524959
378,4,4.0,128.0,,4.106818225423452,3.9959183856261813
379,32,16.0,64.0,128.0,2.9086639926295152,5.285332435907229
380,32,128.0,16.0,,2.912401616893441,5.194401335567236
381,16,4.0,2.0,,3.9910684380143646,4.270520972194879
382,8,16.0,64.0,,3.6398638797645293,4.120596622714529
383,64,8.0,8.0,,3.5237465637016596,4.596345750916264
384,64,4.0,256.0,,3.0602390167420452,4.814063672812089
385,256,8.0,2.0,32.0,3.3616001794466497,4.788824725779502
386,2,64.0,2.0,64.0,4.296927102655986,4.493668377768734
387,4,32.0,2.0,,4.059564286161979,3.9088830446419514
388,256,8.0,64.0,,2.8868274783334944,5.15456605133803
389,128,2.0,32.0,,12.93735473787355,9.107503945438758
390,256,16.0,64.0,32.0,2.7961027756735772,4.988908580612877
391,4,64.0,32.0,4.0,14.99413853332856,9.141808066769787
392,4,256.0,4.0,,3.9381444296098773,4.68218167733887
393,8,32.0,16.0,16.0,3.8196878757464447,4.814553364929946
394,64,2.0,64.0,16.0,3.2116531677301725,4.839725838258215
395,2,2.0,64.0,128.0,4.231006308827898,3.8509223801739836
396,128,128.0,64.0,4.0,2.568257620699793,5.9113714892125655
397,64,64.0,8.0,,3.015489405534357,4.9462492786412655
398,128,2.0,4.0,128.0,12.847488622537218,9.115881478319999
399,8,64.0,4.0,128.0,3.3765692290693003,4.787771611900434
400,128,32.0,8.0,8.0,3.1658537938344944,5.40746399593742
401,16,64.0,128.0,16.0,2.986195973113472,5.000862498179726
402,64,16.0,8.0,8.0,3.112982631302622,5.252418650997721
403,128,128.0,2.0,,2.726490054779796,5.65941609295814
404,8,256.0,16.0,,3.2464041809176445,5.290026868355016
405,4,32.0,8.0,,4.136586695798392,4.44219841585211
406,64,256.0,4.0,64.0,2.670536097542313,5.495884099745233
407,256,64.0,256.0,,2.483197669218992,5.36122631991687
408,4,16.0,256.0,64.0,3.886030694982972,4.1134866993647545
409,8,16.0,128.0,2.0,3.5638873969234823,4.609025990788055
410,64,16.0,64.0,,2.99861995234451,5.541532120886057
411,2,4.0,4.0,,4.708849930397081,4.167121413635171
412,8,16.0,8.0,,3.9953087894010184,5.2022187042949
413,256,8.0,64.0,64.0,2.8120052690480684,4.875545242649057
414,256,32.0,128.0,2.0,2.936224999002478,5.248481244516114
415,32,256.0,16.0,,2.6710284563598496,5.074016570908868
416,128,128.0,8.0,2.0,14.814790350194192,9.082185230799343
417,256,256.0,8.0,32.0,2.642174473321268,5.373116960289038
418,256,256.0,128.0,32.0,2.503065912476659,5.234305822376324
419,256,32.0,64.0,,2.7416886295587535,4.97693056476181
420,128,256.0,256.0,,2.3041283860885566,5.438380722157333
421,32,8.0,128.0,256.0,2.880096872659791,5.132673810934243
422,16,32.0,4.0,,3.6061553354340092,4.707311334713644
423,8,128.0,64.0,,3.327776548059283,4.72568599941938
424,16,256.0,,,3.003126651724367,5.513179700821639
425,8,4.0,8.0,128.0,3.775737226086925,4.8472202549291685
426,2,2.0,,,7.990097494661546,4.032385917513267
427,32,8.0,2.0,,3.6897388885351607,4.251945464144582
428,32,2.0,128.0,,3.4144148024983343,4.259176841708628
429,64,2.0,8.0,32.0,3.4070083511280864,4.522544995241839
430,256,2.0,128.0,4.0,2.9175748285755314,4.876907080243463
431,4,128.0,64.0,,3.83370777503693,4.253412868114918
432,32,32.0,2.0,16.0,3.2773584822900226,4.922349254443594
433,256,2.0,128.0,,2.8960702682322297,5.242855720818043
434,2,16.0,4.0,256.0,4.259017906973594,4.846746365674163
435,4,4.0,128.0,4.0,4.063430704260773,3.7788870648651027
436,4,128.0,256.0,,3.7126725090822146,4.126185225501009
437,256,2.0,16.0,,3.2150653156374607,4.560947590554537
